@relation epilepsy-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N36-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute y numeric

@data
4.459423,-4.084358,-3.066215,3.678348,10.134072,8.112313,10.527474,-0.325729,6.378913,11.783287,1.92895,-1.058506,4.897062,2.142772,-5.88926,2.645216,21.80574,-1.666607,0.2827,-5.046205,1.383912,4.730683,-0.724314,-8.379885,-1.827246,-6.325008,0.640081,-3.356029,-6.128604,-7.038452,9.603685,-10.792111,-4.181366,-10.682456,-5.047132,3.94517,2
4.423921,-3.671522,-2.816981,3.564852,9.796786,8.022322,10.347737,-0.172168,6.377626,11.298219,2.436445,-0.858955,4.963245,1.960997,-5.976346,2.606399,20.860254,-1.470516,0.464347,-4.665947,1.254942,4.785163,-0.563182,-8.058422,-1.66386,-6.005247,0.469694,-2.74732,-5.594841,-6.625171,8.925725,-10.647871,-4.139279,-9.996569,-4.622495,3.770534,4
3.986036,-4.780202,-2.028299,4.069438,10.201442,7.246667,9.269416,-0.930423,6.677676,11.063611,0.549211,-0.471341,3.026712,1.966564,-4.856102,2.29826,21.561001,-0.772819,0.505861,-4.197055,2.491759,4.033243,-1.029505,-8.692288,-1.833958,-6.523671,1.914051,-5.372169,-6.022441,-6.761575,9.679956,-11.916563,-3.746729,-10.467412,-4.704958,3.781741,1
4.416523,-4.129599,-3.012095,3.905482,10.135269,8.394208,10.761923,-0.232249,6.421765,11.793813,1.913947,-0.723713,4.959068,2.376097,-6.170812,2.802339,21.890195,-1.75967,0.413501,-4.985552,1.560805,4.702708,-0.783067,-8.661103,-1.992643,-6.311619,0.33908,-3.519768,-6.156886,-6.923134,9.687606,-10.846989,-4.13991,-10.913635,-5.009612,4.029582,4
4.501129,-3.805286,-3.204459,3.56579,9.932121,7.946424,10.44538,-0.426351,6.355923,11.878309,1.78686,-1.016993,4.853187,1.789965,-5.694098,2.753665,22.09491,-1.458603,0.157894,-5.186588,1.448646,4.784695,-0.401424,-8.424939,-1.621643,-6.37192,0.654107,-3.402877,-6.328003,-6.826156,9.201982,-10.808442,-3.879908,-10.891333,-4.800396,4.153839,5
4.389609,-4.006244,-2.919883,3.677927,10.216029,8.198785,10.520825,-0.248165,6.487447,11.665153,2.015622,-1.079916,4.879101,2.185923,-5.900773,2.548704,21.553798,-1.631526,0.337383,-4.953399,1.252243,4.742904,-0.656208,-8.138495,-1.793076,-6.25936,0.570091,-3.229672,-5.848891,-6.873162,9.445769,-10.731101,-4.018715,-10.486276,-4.944193,3.906003,3
4.101188,-4.31506,-3.033039,4.142348,10.269568,8.777162,10.087788,-1.314363,7.399501,11.402125,1.627719,-0.385778,4.236634,2.271921,-6.110724,1.991474,22.803606,-1.470253,0.22818,-4.707804,1.944518,5.424889,-0.284105,-8.004846,-2.046148,-6.356794,0.557734,-4.203486,-5.966979,-7.398185,9.729801,-11.044573,-4.156699,-10.572116,-5.004754,3.70601,3
4.355508,-3.871125,-2.823309,3.685151,9.777004,7.97573,10.067119,-0.244547,6.228886,11.53259,1.906948,-0.864953,4.833123,2.144152,-5.603896,2.575191,21.038094,-1.665909,0.341637,-4.850634,1.26116,4.648746,-0.684827,-8.370958,-1.917136,-6.038106,0.541084,-3.316974,-5.944106,-6.834113,9.311386,-10.52506,-4.046656,-10.463063,-4.587984,3.894986,5
4.127477,-4.084508,-2.257924,3.877788,9.959869,8.206387,11.009958,-0.277057,6.942855,11.482693,1.376831,-1.147683,4.748849,3.0067,-5.930958,2.287339,21.514342,-0.848693,0.60353,-3.789357,1.410317,4.75702,-1.124993,-7.70297,-1.880675,-5.553152,0.619965,-2.618128,-5.589468,-7.291435,9.403569,-10.514556,-3.757295,-9.466236,-5.602367,3.36101,1
3.473692,-5.101376,-1.304241,5.829401,9.45685,10.527869,8.917966,-1.559947,6.71795,8.591405,4.48155,1.015872,2.715873,3.03005,-5.610014,2.92864,19.822298,-4.861245,1.110232,-2.263247,4.132296,2.683709,-3.684136,-9.839351,-3.089156,-7.945932,2.075106,-4.154599,-9.397082,-8.385447,12.369633,-9.971638,-5.617129,-12.187643,-6.150968,2.373372,1
3.825977,-3.067154,-2.104345,3.09024,8.80001,8.161621,9.225609,-3.490314,6.802671,11.488161,1.858458,-0.363731,2.608001,0.007767,-6.622148,3.32206,23.302464,-0.983661,-0.290468,-3.694554,1.340103,4.096608,-0.560078,-9.148398,-1.160872,-7.308884,1.590639,-2.791028,-6.820312,-7.976162,6.006335,-8.302883,-3.01382,-13.360451,-8.917569,4.683917,1
5.501641,-4.273214,-4.017471,4.76386,10.138159,8.692995,8.320202,1.251081,6.493117,12.506602,1.138545,-1.277743,4.171463,3.17995,-6.786804,2.060124,19.840907,-1.632073,-0.739915,-6.564111,1.955245,3.677476,-1.604148,-9.289357,-1.641078,-4.960853,1.620276,-3.584496,-7.702411,-7.213723,10.536204,-10.054231,-4.658158,-11.404734,-2.814648,4.859708,1
4.369051,-3.931573,-3.122519,3.676621,10.160735,8.33458,10.60216,-0.267219,6.386511,11.929961,1.963668,-0.755209,4.855254,2.171126,-5.882114,2.731839,21.781566,-1.806978,0.387358,-5.101993,1.384768,4.867283,-0.671275,-8.423651,-1.93119,-6.36289,0.495245,-3.42992,-6.0444,-6.988728,9.480392,-10.921971,-4.066956,-10.869232,-4.981399,4.175379,3
4.981307,-3.302695,-3.308655,4.218448,9.076341,6.841734,9.592158,-0.701273,6.071787,11.004758,1.56007,-1.393471,4.287777,2.090802,-6.088124,3.561048,20.953273,-0.360686,0.157123,-4.334726,2.49256,4.432341,-0.72267,-8.025565,-2.077363,-5.133676,0.739336,-2.744992,-7.025437,-6.826255,7.90655,-9.807951,-4.043332,-10.749043,-5.840127,3.401793,1
4.410555,-3.905345,-2.803229,3.400054,9.839039,7.805087,10.315255,-0.173304,6.325252,11.472654,1.768079,-1.099241,4.762527,2.189816,-5.592148,2.425076,20.932302,-1.40253,0.371909,-4.701917,1.141574,4.731092,-0.684309,-8.103689,-1.745116,-6.082824,0.347948,-3.125238,-5.632563,-6.764379,9.21831,-10.36587,-3.869829,-10.150708,-4.753283,3.800634,3
4.88263,-3.724001,-2.601381,3.720679,10.10754,8.182587,10.108035,-0.437138,6.547554,11.662698,1.52076,-1.379218,4.94201,2.293796,-5.800879,2.468285,20.996289,-1.60528,0.172561,-4.686739,1.551469,4.858437,-0.822016,-8.323407,-1.517782,-6.4358,1.047451,-3.096264,-5.937131,-6.804599,9.231606,-10.493725,-4.260462,-10.382886,-4.601477,3.845672,3
5.079144,-4.137575,-3.039429,3.52049,10.122259,8.031504,10.479205,-0.198079,6.298977,11.720511,1.739563,-1.151984,5.10253,2.044634,-5.512018,2.545981,21.264686,-1.37171,-0.280078,-4.945902,1.473949,4.857788,-0.940431,-8.3817,-1.536405,-6.509208,0.981868,-3.215028,-6.3855,-7.014641,9.470807,-10.523035,-3.986881,-10.482905,-4.64663,3.833884,3
4.402967,-3.417993,-3.018712,3.849388,10.385349,8.851892,10.251122,-0.472758,6.534655,11.823142,2.102578,-0.800181,4.554159,2.013499,-5.85785,2.756171,21.967445,-1.803647,0.415583,-4.924349,1.605041,5.071933,-0.516565,-8.235614,-1.561679,-6.922886,0.677651,-3.068325,-6.06364,-6.839062,9.312808,-11.144678,-4.197324,-10.942241,-4.396633,4.058973,3
5.075363,-4.154475,-2.644121,3.399513,10.240217,8.578702,10.837658,-0.399681,7.507249,11.131721,2.967614,-0.669928,6.103023,2.618908,-6.776122,2.676569,20.291284,-2.528867,0.518789,-5.055993,1.20876,5.289513,-1.079837,-8.333903,-2.054162,-5.475555,1.397041,-2.553064,-5.160574,-6.53742,9.471037,-11.218427,-4.506434,-9.977027,-4.604267,4.261243,4
4.738595,-3.902645,-2.844242,3.808705,9.784594,8.148679,10.605927,-0.375529,6.270646,11.337241,2.46148,-1.130659,5.031344,2.114784,-6.089568,2.675152,21.600617,-1.970468,0.778836,-4.801945,1.540853,5.317651,-0.629812,-7.972048,-1.858548,-6.023877,0.289492,-2.984285,-5.949986,-7.261434,9.318752,-10.828404,-4.353667,-10.527008,-5.002819,3.605991,4
4.462667,-3.988483,-3.043807,3.727502,9.781942,8.072962,10.424365,-0.338313,6.310086,11.398474,1.914197,-0.92536,4.755477,2.155527,-5.847421,2.551115,21.321819,-1.589908,0.181505,-4.959755,1.393163,4.631073,-0.760571,-8.173489,-1.71428,-6.133279,0.606784,-3.20635,-5.91954,-6.940134,9.380318,-10.57592,-4.113896,-10.585174,-4.980787,3.973079,2
4.636364,-4.15161,-3.35921,4.048319,10.764902,8.589391,10.558651,-0.103667,6.549608,12.494708,1.792782,-1.034453,4.569199,1.964546,-6.019997,2.705448,22.351137,-1.560659,0.286511,-5.325102,1.362587,4.983043,-0.544214,-8.567082,-1.887071,-6.614846,0.538586,-3.542477,-6.167512,-7.343849,9.590625,-11.043591,-4.320533,-11.312046,-4.780398,4.274523,4
3.141817,-4.105606,-5.538951,1.245015,9.093651,7.403002,9.648037,0.776963,3.323572,12.529444,2.015574,0.309246,3.446005,4.107155,-4.03986,4.274022,22.096467,-3.186194,-0.666902,-4.589072,4.490004,5.519971,-4.891443,-7.495474,-1.845493,-5.153925,-1.096333,-4.730231,-6.722307,-8.380557,10.088746,-10.096611,-6.198126,-9.665349,-6.861531,2.149065,1
4.929889,-3.983246,-3.033202,3.551823,10.79897,8.083197,10.905659,-0.315173,6.709305,11.969559,1.714611,-1.209276,4.99441,2.168694,-5.671446,2.910117,22.212715,-1.615816,0.232665,-5.301967,1.358938,4.931232,-0.75969,-8.403242,-1.648273,-6.82711,1.147899,-3.504034,-5.753076,-6.991451,9.53464,-11.014229,-4.006533,-10.592092,-5.148117,3.835694,4
4.186945,-4.097149,-3.26936,3.530543,10.560399,8.322495,10.351092,-0.066951,6.306731,12.064255,2.258951,-0.996821,5.095352,1.851477,-5.79911,2.959112,21.758762,-1.827047,0.165504,-5.230388,1.194937,4.767842,-0.381048,-8.239078,-1.725022,-6.668295,0.682225,-3.32927,-5.957145,-6.912312,9.451964,-11.216011,-4.092143,-10.906682,-4.644479,3.976629,2
4.843761,-4.18496,-3.056299,4.037904,10.362314,8.207219,10.84738,-0.478683,6.80817,12.033885,2.131798,-1.123895,5.170839,2.223775,-6.076038,2.43967,22.285733,-1.645072,0.427285,-4.967241,1.286484,5.047291,-0.5962,-8.61369,-1.757261,-6.416405,1.06995,-3.478859,-6.249885,-7.234471,9.755141,-11.245208,-4.464479,-10.880748,-5.009112,4.165768,4
2.097271,-2.817884,-3.947484,4.07611,11.868277,12.454779,9.872367,1.164899,8.564335,13.998785,1.032479,-1.856455,1.759038,-0.40379,-11.317965,3.012501,23.527425,-3.16049,2.823948,-7.036985,-2.644324,-0.18357,3.648705,-6.884679,-0.249391,-4.561855,-4.630309,3.327665,-4.085589,-8.213239,7.698308,-11.758695,-7.05089,-14.449057,-4.16474,7.919709,1
4.1204,-3.744198,-3.066416,3.545489,10.069225,8.139904,10.319992,-0.137689,6.392381,11.581489,2.079828,-0.715188,4.638319,1.937858,-5.645026,2.781048,21.309172,-1.627558,0.508589,-4.793709,1.289891,4.81816,-0.465546,-7.95121,-1.85649,-6.081178,0.242319,-3.075642,-5.742126,-6.686253,9.079578,-10.766431,-3.808536,-10.494551,-4.660524,3.974298,2
4.488481,-4.12623,-2.983082,3.357606,10.191228,8.221366,11.221784,0.035509,6.5124,11.888772,1.957049,-0.965533,5.00016,2.326487,-5.749768,2.402642,21.614664,-1.706429,0.62362,-5.006557,0.811497,4.85299,-0.570546,-8.145104,-1.838981,-6.361497,0.087739,-3.077534,-5.577482,-6.963128,9.55584,-10.849206,-3.748094,-10.549303,-5.21755,3.99824,3
4.349855,-4.31921,-3.202974,3.762104,9.864099,8.100424,10.144646,-0.36688,6.224824,11.816996,1.63119,-1.027376,4.650927,1.969697,-5.983196,2.793701,21.962493,-1.577223,0.12383,-5.201255,1.565738,4.731864,-0.579489,-8.220396,-1.757034,-6.153876,0.516238,-3.967747,-6.156504,-7.086402,9.425663,-10.847235,-4.165412,-10.973391,-5.257514,4.023556,4
4.566943,-4.431913,-3.235377,3.781379,10.802555,8.127402,11.088324,-0.22688,6.639207,12.441841,1.810911,-1.255969,5.644842,2.303934,-5.892094,2.927983,22.519918,-1.347125,0.016519,-5.013393,1.356643,5.15932,-0.657467,-9.013814,-1.99207,-6.789956,0.971824,-3.642427,-6.315534,-7.160343,9.89014,-11.108342,-4.330977,-10.954622,-5.112512,3.855258,4
4.253399,-4.499059,-2.720397,3.497903,9.959871,7.635025,10.87456,-0.647172,6.190744,11.788499,1.83388,-1.242819,5.333362,2.347535,-5.911479,2.453204,21.887826,-1.28319,0.147179,-4.617292,1.278766,4.790349,-0.643563,-8.891746,-2.144152,-6.395714,0.792221,-3.881633,-6.153928,-7.020989,9.999573,-10.816872,-3.99666,-10.451196,-5.750561,3.631705,2
3.886481,-4.234047,-2.900664,4.670662,9.728276,7.829055,9.442831,-0.786109,6.445813,10.787382,1.840732,-1.334613,4.012192,1.654552,-5.881237,2.69465,21.442896,-1.974973,0.382896,-4.731433,1.440242,3.730491,-0.342695,-7.517658,-1.393483,-6.351759,0.733019,-3.664914,-6.186643,-6.897286,9.469231,-10.628338,-4.148998,-11.03563,-5.34893,3.651456,4
4.028218,-4.157114,-3.25698,3.636687,10.474693,8.4062,11.00224,-0.2673,6.543267,12.224233,2.347547,-0.866503,5.121227,1.968233,-6.02766,2.720792,22.215455,-1.644788,0.362724,-5.088731,1.230766,4.970283,-0.291187,-7.977007,-2.246711,-6.094628,0.018831,-2.99747,-5.965888,-7.015869,9.377534,-11.348371,-4.143781,-10.920031,-4.945584,4.113283,2
4.223642,-3.828245,-2.688676,3.649803,9.564949,7.781359,10.040073,-0.381387,6.185522,11.244557,1.935586,-1.05405,4.599083,2.038475,-5.734808,2.582056,20.948377,-1.566527,0.33352,-4.628012,1.216024,4.422655,-0.702941,-8.248208,-1.574361,-6.113668,0.793922,-3.271615,-5.883378,-6.725813,9.145466,-10.54817,-3.855112,-10.500861,-4.884576,3.839759,5
4.024482,-4.250936,-2.775537,3.487808,10.228145,8.206408,10.563852,-0.261609,6.458707,11.632845,2.021755,-0.730816,4.867274,2.472742,-5.667333,2.587055,21.499015,-1.583183,0.359679,-4.8621,1.393392,4.835415,-0.962372,-7.977355,-1.747954,-6.388959,0.638444,-3.732663,-5.930653,-6.984452,9.524218,-10.796664,-3.896889,-10.499164,-5.15512,3.768194,4
4.037729,-3.724342,-2.582088,3.7152,10.117806,8.524165,9.769167,-0.883843,6.694607,11.884896,1.93905,-0.897431,4.645208,2.535653,-6.195052,2.511998,21.756654,-1.926309,0.615618,-4.503289,1.222242,4.935659,-0.265858,-8.655044,-2.009756,-6.518987,0.539222,-3.951463,-5.951266,-6.802138,9.519467,-11.182676,-4.129772,-11.459136,-4.651511,4.042135,3
3.27413,-5.838738,-3.872332,3.84703,11.813042,8.531204,8.76492,-2.672795,7.091352,11.980355,2.949734,2.805546,4.21421,1.173622,-2.859711,4.313117,25.356713,-3.218812,-0.809211,-5.536228,2.287861,7.327218,-1.310345,-7.976896,-3.135665,-9.660628,2.242238,-6.849383,-5.213986,-10.361525,10.075916,-12.132339,-5.501199,-9.944272,-5.036991,1.935543,1
4.546793,-3.877163,-3.144562,3.447472,10.130698,8.014857,10.370334,-0.239097,6.366077,11.802866,1.860983,-0.878091,4.889217,1.963139,-5.448729,2.716659,21.361819,-1.486865,0.045333,-4.808279,1.40868,5.002897,-0.56085,-8.331987,-1.840597,-6.438404,0.618883,-3.420743,-6.132769,-6.778462,9.171122,-10.666672,-3.690089,-10.674482,-4.856111,3.902894,3
4.438006,-4.141337,-3.143,3.575516,10.158752,8.115767,10.452005,-0.30631,6.339273,11.958436,1.684458,-0.898921,4.967335,2.302964,-5.897889,2.778332,21.70808,-1.858376,0.155005,-5.131469,1.454635,4.696312,-0.817173,-8.62444,-1.85332,-6.251358,0.648061,-3.587819,-6.101828,-7.056443,9.719197,-10.617924,-4.175011,-10.982215,-4.926536,4.008641,3
4.680883,-3.974934,-3.149942,3.362683,10.920631,8.009284,11.247159,0.05533,6.320896,12.253911,1.741132,-1.235749,5.461542,2.359258,-5.797255,3.494868,22.127812,-1.687244,0.539537,-5.37906,1.664833,4.805934,-1.026464,-8.575941,-1.668826,-6.498215,0.884141,-2.736548,-5.779876,-7.230399,9.616855,-10.467375,-4.259504,-10.734553,-5.035758,3.554432,3
4.378455,-4.072431,-3.173966,3.412909,10.27814,7.907784,10.3298,-0.162662,6.416077,11.675742,1.857682,-0.910248,4.900334,1.919362,-5.654122,2.643442,21.107622,-1.466202,0.056383,-4.849929,1.388386,4.993423,-0.676686,-8.138221,-1.807603,-6.038835,0.631494,-3.18168,-5.960041,-6.775843,9.144975,-10.357208,-3.834454,-10.188616,-4.627735,3.849958,2
4.498326,-4.225161,-3.150981,3.612199,10.147727,8.012114,10.569546,-0.292607,6.280363,11.992812,1.868209,-1.099686,5.165947,2.283953,-6.039557,2.825761,21.790987,-1.608157,0.066112,-5.198818,1.426687,4.739083,-0.782709,-8.662379,-1.884511,-6.260574,0.682416,-3.575928,-6.278281,-7.01068,9.714375,-10.679058,-4.146369,-10.966173,-4.997982,3.989415,2
4.948412,-5.105178,-3.293656,3.177435,10.479815,7.793645,10.852053,0.135578,6.615653,12.518425,1.512943,-0.845804,5.671862,1.769144,-5.818657,2.697624,22.300275,-1.445973,-0.273463,-5.826827,1.06005,4.993338,-1.023841,-9.018227,-1.796907,-6.461608,0.700687,-3.643639,-6.115059,-7.706779,9.964341,-10.49541,-4.050976,-10.345559,-5.192716,4.030086,2
4.74187,-4.201276,-3.30026,3.645683,9.858577,8.154755,10.066057,-0.561011,6.398017,11.589627,1.50955,-0.924887,4.79957,2.222301,-5.920934,2.271424,21.08635,-1.366644,-0.414828,-4.916856,1.8761,4.941844,-0.865298,-8.36748,-1.868999,-6.157785,0.742184,-3.381867,-6.389257,-7.075551,9.617449,-10.025668,-4.166379,-10.409681,-4.822345,3.79197,2
4.308329,-4.089121,-3.010938,3.251643,9.839245,8.257091,10.028146,-0.26587,6.392329,11.744789,1.951855,-0.942392,4.760649,2.052517,-5.868316,2.308096,21.458218,-1.450234,0.196654,-5.118777,1.441129,5.089967,-0.500315,-8.482305,-1.89998,-6.203125,0.377625,-3.357783,-5.946021,-6.809272,9.657437,-10.647994,-3.959364,-10.360246,-4.633274,3.907844,5
4.324541,-3.934428,-2.843806,3.533145,9.770578,7.633716,10.199254,-0.290661,6.21004,11.218424,1.823029,-1.005575,4.711348,1.954289,-5.481726,2.475767,20.832395,-1.399038,0.258429,-4.819556,1.249377,4.507896,-0.504699,-7.911272,-1.68906,-6.17438,0.655484,-3.203705,-5.615284,-6.532584,8.992965,-10.325664,-3.836855,-10.118951,-4.838283,3.694447,5
3.955112,-4.317843,-3.222143,3.766024,9.91098,6.626239,10.967114,-1.024697,5.984501,11.469254,-0.069492,-1.054635,3.919132,2.008377,-4.75794,2.449568,22.38063,0.053318,-0.816324,-4.913085,2.468588,4.401105,-0.047256,-8.15737,-1.90977,-6.361442,1.039941,-4.348667,-6.727161,-5.677058,8.110486,-9.63591,-2.477214,-10.589462,-5.431552,4.219051,1
4.021048,-1.469515,-2.371032,2.897307,13.828962,8.606051,15.335961,1.618601,6.321956,13.442464,3.166156,-1.432952,5.706709,-0.549651,-4.291076,4.904201,21.945383,-2.219635,2.032271,-5.803219,0.855727,5.467185,0.968192,-6.148043,-2.595206,-5.227068,-2.157908,1.911569,-2.34255,-4.548885,5.374898,-11.523346,-3.612552,-7.582581,-4.875709,4.562575,1
4.314255,-4.259865,-3.100307,3.696079,9.862443,8.294034,10.085661,-0.548222,6.608011,11.586595,1.889061,-1.069645,4.42279,2.185805,-6.017287,2.290525,21.528924,-1.653419,0.330704,-4.862199,1.557124,4.69768,-0.827634,-8.27609,-1.838749,-6.436206,0.838846,-3.677106,-6.306016,-6.952248,9.928569,-10.792916,-4.239614,-10.674413,-4.899161,4.086651,5
4.299596,-3.75416,-3.131416,3.913801,9.549359,8.014036,10.344299,-0.31003,6.281662,11.530314,1.750294,-0.888573,4.551204,1.93075,-5.75407,2.414889,21.708389,-1.385041,0.577099,-4.775969,1.446855,4.623351,-0.439688,-8.373061,-1.922095,-6.285851,0.119851,-3.118876,-6.085779,-7.06018,9.43173,-10.734988,-4.044966,-10.544022,-5.071012,3.933352,5
4.559516,-4.044046,-3.004713,3.695471,10.274054,8.294831,10.501012,-0.380592,6.530786,11.771386,1.796933,-1.139301,5.013211,2.140882,-5.922308,2.675504,21.885108,-1.553482,0.217296,-4.991162,1.4491,4.958011,-0.546209,-8.405812,-1.765346,-6.315591,0.529493,-3.27792,-5.847641,-6.998169,9.603898,-10.890282,-4.020258,-10.771589,-5.03965,3.796553,5
4.081799,-3.641001,-3.404013,3.743291,9.890999,7.717767,9.880887,-0.187576,6.254489,11.660944,1.795504,-1.293961,4.998584,2.087215,-5.743332,2.875575,21.318823,-2.202206,0.496773,-4.949242,1.432342,4.366684,-0.439991,-8.334585,-1.866671,-5.660839,0.994166,-2.805107,-6.055693,-6.705725,9.696346,-10.69435,-4.306116,-10.528065,-4.532886,3.92327,4
4.189888,-3.403185,-2.900397,4.194078,10.560676,8.055257,10.548517,-1.332068,6.60665,11.991048,1.883839,-1.01274,4.783093,1.531067,-5.815007,3.751702,22.834539,-1.729132,-0.036539,-4.195659,2.083967,4.796445,-0.478884,-8.106568,-1.582228,-6.644474,1.599171,-3.932258,-7.107803,-6.516133,8.725473,-11.460504,-3.808797,-11.430399,-5.497583,4.200398,1
4.826238,-3.867903,-2.843806,4.248319,9.772969,8.199575,10.272691,-0.51907,6.42184,11.89118,1.561271,-0.791289,4.459064,1.972316,-5.876833,3.020548,22.003911,-1.467125,0.242543,-4.638501,1.607702,4.797343,-0.735983,-8.965873,-1.739554,-6.350173,0.472935,-3.43319,-6.069451,-7.046715,9.423463,-10.783341,-4.292628,-10.968409,-4.891682,3.799629,4
4.463126,-3.90275,-3.24247,3.554828,9.923835,8.089469,10.505288,-0.308707,6.17759,11.666015,2.221483,-1.062404,4.914403,2.100304,-5.67785,2.55765,21.40114,-1.652692,0.077431,-4.867317,1.279783,4.849427,-0.567259,-8.020223,-1.787433,-6.387488,0.702409,-3.335615,-6.17222,-6.640556,9.54312,-10.736306,-3.915722,-10.483766,-4.933451,4.042227,5
4.967276,-3.44839,-2.90971,2.994356,9.603797,8.095846,10.694271,0.089682,6.105657,11.677807,1.783948,-0.991608,5.427255,2.378269,-6.045136,2.52662,20.613168,-1.207004,-0.493044,-4.34941,1.345809,5.240503,-0.786249,-8.847806,-1.509591,-6.069705,-0.31489,-2.277195,-5.238581,-6.420371,9.011297,-9.93077,-4.37731,-10.001055,-4.08092,3.618987,4
4.578025,-3.903189,-3.036779,3.658822,9.663927,8.123561,10.119367,-0.378803,6.157203,11.450557,1.93681,-1.006148,4.631435,2.20731,-5.994446,2.641059,21.226276,-1.679156,0.218708,-4.952475,1.572662,4.608289,-0.697234,-8.290565,-1.629661,-6.151711,0.519584,-3.303355,-6.147298,-6.959425,9.244111,-10.556252,-4.196847,-10.876164,-4.985114,3.946796,2
3.520495,-5.198198,-2.538667,3.072824,10.637943,9.48669,9.354877,-0.499676,5.48642,12.626898,2.222161,-0.918595,4.710906,0.775974,-5.099776,2.309754,22.245638,-4.295884,-0.074885,-5.815665,0.529121,5.127837,-0.422499,-7.851322,-1.037055,-9.18509,0.314819,-5.934422,-5.962195,-6.907112,10.796541,-11.353004,-3.741564,-11.320088,-4.219151,3.957168,1
4.397805,-3.860712,-2.847227,3.765977,10.096839,7.953848,10.418391,-0.228205,6.435227,11.64371,1.837479,-1.031157,4.950503,2.152016,-5.896029,2.985891,21.595268,-1.600789,0.303358,-4.872453,1.507128,4.653846,-0.818268,-8.359009,-1.734912,-6.154804,0.883786,-3.185647,-5.877529,-6.90358,9.182942,-10.456375,-4.160343,-10.432753,-5.091391,3.870921,2
3.911896,-4.421571,-3.649069,3.636742,10.28329,7.685721,10.543251,-0.379033,5.886007,12.046053,1.812686,-1.200564,4.855775,2.247177,-5.59734,2.884334,22.107817,-1.076781,-0.268955,-4.880027,1.375739,4.741082,-0.311499,-8.13913,-2.067558,-6.747928,0.540436,-3.956588,-6.316294,-7.185023,9.15729,-10.203615,-4.059823,-10.900811,-5.350019,3.552317,4
4.815479,-3.74732,-2.847254,3.662841,9.643706,8.019723,9.896796,-0.412978,6.28194,11.516444,1.708871,-0.992062,4.817131,2.127125,-6.097739,2.879275,21.008122,-1.763559,0.196645,-4.949037,1.713928,4.65206,-0.826304,-8.704326,-1.451782,-6.180815,0.933451,-3.291425,-6.177988,-6.974998,8.978998,-10.303821,-4.287054,-10.803127,-4.806864,3.916028,3
4.804091,-3.541697,-2.858265,3.782279,9.868178,8.115223,10.426135,-0.358502,6.414725,11.668175,1.746912,-0.99574,4.909306,2.311134,-6.139557,3.029599,21.366889,-1.579686,0.374672,-4.673168,1.801563,4.709853,-0.836163,-8.678226,-1.555338,-6.253788,1.146043,-3.123236,-6.314011,-6.911669,9.081002,-10.401866,-4.044801,-10.977435,-5.040374,4.070519,2
4.647278,-4.736632,-3.194998,3.99471,10.181313,7.824855,10.771976,-0.363564,6.751931,12.173255,1.714611,-1.205627,5.256165,1.938581,-6.182516,2.723544,22.307179,-1.463268,-0.026398,-5.461664,1.36094,4.53148,-0.870328,-8.942873,-1.820484,-6.245015,1.093606,-3.863604,-6.041497,-7.365747,10.124881,-11.061859,-4.257573,-10.917009,-5.446041,4.014852,4
